,/lpc/w83627dhgp/voltage/0,/lpc/w83627dhgp/voltage/1,/lpc/w83627dhgp/voltage/2,/lpc/w83627dhgp/voltage/3,/lpc/w83627dhgp/voltage/4,/lpc/w83627dhgp/voltage/5,/lpc/w83627dhgp/voltage/6,/lpc/w83627dhgp/voltage/7,/lpc/w83627dhgp/temperature/0,/lpc/w83627dhgp/temperature/1,/lpc/w83627dhgp/temperature/2,/lpc/w83627dhgp/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","CPU","Auxiliary","System","CPU Fan","CPU Core #1","CPU Core #2","CPU Total","CPU Core #1","CPU Core #2","CPU Core #1","CPU Core #2","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
05/20/2022 21:55:57,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2280.40552,34.375,37.5,35.9375,42,40,2926.197,2926.197,266.0179,58.6942,2.19936,1.54779053,40,64.6481247
05/20/2022 21:55:58,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2280.40552,18.75,15.625,17.1875,40,38,2926.197,2926.197,266.0179,58.85637,2.20543671,1.54171371,40,64.64879
05/20/2022 21:55:59,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2280.40552,9.375,6.25,7.8125,39,37,2926.197,2926.197,266.0179,58.83906,2.20478821,1.54236221,40,64.64879
05/20/2022 21:56:00,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2280.40552,3.125,3.125,3.125,39,37,2926.197,2926.197,266.0179,58.8436432,2.20495987,1.54219055,40,64.64879
05/20/2022 21:56:01,1.264,0.952,3.344,3.36000013,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2280.40552,9.375,9.375,9.375,39,36,2926.197,2926.197,266.0179,58.83326,2.20457077,1.54257965,40,64.64879
05/20/2022 21:56:02,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2295.91846,4.6875,7.8125,6.25,39,36,2926.197,2926.197,266.0179,58.8325462,2.204544,1.54260635,40,64.64879
05/20/2022 21:56:03,1.24,0.944000065,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46,36,2295.91846,23.4375,21.875,22.65625,41,39,2926.197,2926.197,266.0179,58.8110657,2.20373917,1.54341125,40,64.64879
05/20/2022 21:56:04,1.264,0.952,3.36000013,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2295.91846,9.375,9.375,9.375,39,37,2926.197,2926.197,266.0179,58.8325462,2.204544,1.54260635,40,64.64879
05/20/2022 21:56:05,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2295.91846,12.5,12.5,12.5,39,37,2926.197,2926.197,266.0179,58.8239975,2.20422363,1.54292679,40,64.64879
05/20/2022 21:56:06,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2295.91846,29.6875,29.6875,29.6875,40,38,2926.197,2926.197,266.0179,58.7744179,2.20236588,1.54478455,40,64.64879
05/20/2022 21:56:07,1.23200011,0.944000065,3.328,3.328,1.672,1.74400008,1.89600015,3.47200012,40,46,36,2295.91846,60.9375,56.25,58.59375,42,41,2926.197,2926.197,266.0179,58.44142,2.189888,1.55726242,40,64.64879
05/20/2022 21:56:08,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2280.40552,51.5625,50,50.78125,40,38,2926.197,2926.197,266.0179,58.54974,2.19394684,1.55320358,40,64.64879
05/20/2022 21:56:09,1.248,0.944000065,3.328,3.328,1.672,1.74400008,1.904,3.47200012,40,46,36,2280.40552,15.625,17.1875,16.40625,41,39,2926.197,2926.197,266.0179,58.36792,2.18713379,1.56001663,40,64.64879
05/20/2022 21:56:10,1.248,0.952,3.328,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2280.40552,44.6153831,36.9230728,40.76923,40,38,2926.197,2926.197,266.0179,58.33402,2.18586349,1.56128693,40,64.64879
05/20/2022 21:56:11,1.24,0.944000065,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2295.91846,29.2307682,24.6153831,26.9230728,41,39,2926.197,2926.197,266.0179,58.35143,2.18651581,1.56063461,40,64.64879
05/20/2022 21:56:12,1.24,0.944000065,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46,36,2295.91846,53.8461571,50.7692337,52.30769,46,45,2926.197,2926.197,266.0179,58.8017,2.20338821,1.54376221,40,64.64879
05/20/2022 21:56:13,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2295.91846,25,23.4375,24.21875,40,38,2926.197,2926.197,266.0179,59.047554,2.21260071,1.53454971,40,64.64879
05/20/2022 21:56:14,1.264,0.944000065,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2295.91846,12.5,15.625,14.0625,40,38,2926.197,2926.197,266.0179,58.94962,2.208931,1.53821945,40,64.64879
05/20/2022 21:56:15,1.264,0.952,3.344,3.36000013,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2295.91846,12.5,21.875,17.1875,39,37,2926.197,2926.197,266.0179,57.6616135,2.16066742,1.586483,40,64.64879
05/20/2022 21:56:16,1.264,0.952,3.344,3.36000013,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2295.91846,9.375,12.5,10.9375,39,37,2926.197,2926.197,266.0179,57.872345,2.16856384,1.57858658,40,64.64879
05/20/2022 21:56:17,1.256,0.952,3.344,3.36000013,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2295.91846,4.6875,6.25,5.46875,39,37,2926.197,2926.197,266.0179,58.0987549,2.17704773,1.57010269,40,64.64879
05/20/2022 21:56:18,1.248,0.952,3.328,3.328,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2295.91846,33.8461533,26.1538448,29.9999962,42,41,2926.197,2926.197,266.0179,57.9491043,2.17144012,1.5757103,40,64.64879
05/20/2022 21:56:19,1.264,0.944000065,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2295.91846,50.7692337,50.7692337,50.7692337,41,40,2926.197,2926.197,266.0179,58.04368,2.174984,1.57216644,40,64.64879
05/20/2022 21:56:20,1.24,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46,36,2280.40552,32.30769,23.0769215,27.6923065,41,39,2926.197,2926.197,266.0179,57.9807663,2.1726265,1.57452393,40,64.64879
05/20/2022 21:56:21,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2280.40552,25,28.125,26.5625,39,37,2926.197,2926.197,266.0179,57.14293,2.14123154,1.60591888,40,64.64879
05/20/2022 21:56:22,1.264,0.944000065,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2280.40552,43.07692,38.4615364,40.76923,43,41,2926.197,2926.197,266.0179,56.07838,2.10134125,1.64580917,40,64.64879
05/20/2022 21:56:23,1.264,0.952,3.344,3.36000013,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2280.40552,17.1875,7.8125,12.5,40,38,2926.197,2926.197,266.0179,56.1415977,2.10371017,1.64344025,40,64.64879
05/20/2022 21:56:24,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2280.40552,10.9375,14.0625,12.5,39,38,2926.197,2926.197,266.0179,56.1531029,2.10414124,1.64300919,40,64.64879
05/20/2022 21:56:25,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2295.91846,25,29.6875,27.34375,42,39,2926.197,2926.197,266.0179,56.1415,2.10370636,1.64344406,40,64.64879
05/20/2022 21:56:26,1.264,0.944000065,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2295.91846,15.625,15.625,15.625,40,38,2926.197,2926.197,266.0179,56.2029877,2.10601044,1.64114,40,64.64879
05/20/2022 21:56:27,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2295.91846,9.230768,10.76923,10.0000019,39,37,2926.197,2926.197,266.0179,56.1852722,2.10534668,1.64180374,40,64.64879
05/20/2022 21:56:28,1.264,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46,36,2295.91846,32.8125,34.375,33.59375,45,42,2926.197,2926.197,266.0179,56.6556,2.12297058,1.62417984,40,64.64921
05/20/2022 21:56:29,1.24,0.944000065,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46.5,36,2295.91846,60.9375,60.9375,60.9375,47,43,2926.197,2926.197,266.0179,57.14181,2.14118958,1.60596085,40,64.64921
05/20/2022 21:56:30,1.24,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46.5,36,2295.91846,67.1875,62.5,64.84375,45,45,2926.197,2926.197,266.0179,57.8334579,2.16710663,1.58004379,40,64.64921
05/20/2022 21:56:31,1.23200011,0.952,3.344,3.344,1.672,1.75200009,1.89600015,3.47200012,40,46.5,36,2250,71.875,76.5625,74.21875,46,45,2926.197,2926.197,266.0179,58.05488,2.17540359,1.57174683,40,64.64921
05/20/2022 21:56:32,1.24,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46.5,36,2250,59.375,60.9375,60.15625,46,45,2926.197,2926.197,266.0179,58.03981,2.174839,1.5723114,40,64.64921
05/20/2022 21:56:33,1.24,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46.5,36,2250,76.5625,46.875,61.71875,46,44,2926.197,2926.197,266.0179,58.5505562,2.19397736,1.55317307,40,64.64921
05/20/2022 21:56:34,1.248,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46.5,36,2280.40552,67.1875,75,71.09375,46,46,2926.197,2926.197,266.0179,57.50901,2.15494919,1.59220123,40,64.64921
05/20/2022 21:56:35,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46.5,36,2280.40552,68.75,53.125,60.9375,41,40,2926.197,2926.197,266.0179,58.3134575,2.185093,1.5620575,40,64.64921
05/20/2022 21:56:36,1.264,0.952,3.344,3.36000013,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,36,2280.40552,15.625,17.1875,16.40625,40,38,2926.197,2926.197,266.0179,58.3043976,2.18475342,1.562397,40,64.64921
05/20/2022 21:56:37,1.264,0.952,3.344,3.36000013,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,36,2265.10059,6.25,7.8125,7.03125,40,37,2926.197,2926.197,266.0179,58.2777252,2.183754,1.56339645,40,64.64921
05/20/2022 21:56:38,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40.5,46,36,2265.10059,10.9375,10.9375,10.9375,39,37,2926.197,2926.197,266.0179,58.25604,2.18294144,1.564209,40,64.64921
05/20/2022 21:56:39,1.264,0.952,3.344,3.36000013,1.68000007,1.74400008,1.904,3.47200012,40.5,46,36,2265.10059,1.5625,4.6875,3.125,39,37,2926.197,2926.197,266.0179,58.25441,2.1828804,1.56427,40,64.64921
05/20/2022 21:56:40,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,36,2265.10059,15.625,10.9375,13.28125,39,37,2926.197,2926.197,266.0179,58.2532921,2.18283844,1.564312,40,64.64921
05/20/2022 21:56:41,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40.5,46,36,2265.10059,3.125,3.125,3.125,39,37,2926.197,2926.197,266.0179,58.25339,2.18284225,1.56430817,40,64.64921
05/20/2022 21:56:42,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40.5,46,36,2265.10059,10.9375,9.375,10.15625,39,37,2926.197,2926.197,266.0179,58.2410736,2.18238068,1.56476974,40,64.64921
05/20/2022 21:56:43,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40.5,46,36,2265.10059,4.6875,1.5625,3.125,39,37,2926.197,2926.197,266.0179,58.24311,2.182457,1.56469345,40,64.64921
05/20/2022 21:56:44,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,36,2265.10059,9.375,10.9375,10.15625,39,37,2926.197,2926.197,266.0179,58.24698,2.182602,1.56454849,40,64.64921
05/20/2022 21:56:45,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40.5,46,36,2265.10059,3.076923,3.076923,3.076923,39,37,2926.197,2926.197,266.0179,58.24596,2.18256378,1.56458664,40,64.64921
05/20/2022 21:56:46,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40.5,46,36,2265.10059,14.0625,12.5,13.28125,39,37,2926.197,2926.197,266.0179,58.2420921,2.18241882,1.5647316,40,64.64921
05/20/2022 21:56:47,1.264,0.952,3.344,3.36000013,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,3.125,3.125,3.125,39,37,2926.197,2926.197,266.0179,58.2392426,2.182312,1.56483841,40,64.64921
05/20/2022 21:56:48,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,14.0625,15.625,14.84375,39,38,2926.197,2926.197,266.0179,58.23059,2.18198776,1.56516266,40,64.64921
05/20/2022 21:56:49,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,4.6875,10.9375,7.8125,39,37,2926.197,2926.197,266.0179,58.2292671,2.18193817,1.56521225,40,64.64921
05/20/2022 21:56:50,1.264,0.952,3.344,3.36000013,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,3.125,3.125,3.125,39,37,2926.197,2926.197,266.0179,58.2283478,2.18190384,1.56524658,40,64.64921
05/20/2022 21:56:51,1.264,0.952,3.344,3.36000013,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,15.625,14.0625,14.84375,39,37,2926.197,2926.197,266.0179,58.228653,2.18191528,1.56523514,40,64.64921
05/20/2022 21:56:52,1.23200011,0.944000065,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,26.5625,25,25.78125,45,43,2926.197,2926.197,266.0179,58.1907845,2.18049622,1.56665421,40,64.64921
05/20/2022 21:56:53,1.23200011,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46.5,36,2265.10059,98.4375,95.3125,96.875,47,45,2926.197,2926.197,266.0179,58.4377556,2.18975067,1.55739975,40,64.64921
05/20/2022 21:56:54,1.23200011,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46.5,36,2265.10059,78.125,78.125,78.125,42,40,2926.197,2926.197,266.0179,58.4517059,2.19027328,1.55687714,40,64.64921
05/20/2022 21:56:55,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,9.375,10.9375,10.15625,40,38,2926.197,2926.197,266.0179,58.4453926,2.19003677,1.55711365,40,64.64921
05/20/2022 21:56:56,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,15.625,23.4375,19.53125,40,38,2926.197,2926.197,266.0179,58.44417,2.189991,1.55715942,40,64.64921
05/20/2022 21:56:57,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,10.76923,9.230768,10.0000019,40,38,2926.197,2926.197,266.0179,58.44366,2.189972,1.5571785,40,64.64921
05/20/2022 21:56:58,1.264,0.944000065,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,13.8461533,21.53846,17.6923027,40,38,2926.197,2926.197,266.0179,58.4437637,2.18997574,1.55717468,40,64.64992
05/20/2022 21:56:59,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,10.9375,7.8125,9.375,40,38,2926.197,2926.197,266.0179,58.4357224,2.18967438,1.557476,40,64.64992
05/20/2022 21:57:00,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,12.5,7.8125,10.15625,40,38,2926.197,2926.197,266.0179,58.435112,2.18965149,1.55749893,40,64.64992
05/20/2022 21:57:01,1.264,0.960000038,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,28.125,21.875,25,40,38,2926.197,2926.197,266.0179,58.43165,2.18952179,1.55762863,40,64.64992
05/20/2022 21:57:02,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,14.0625,18.75,16.40625,40,38,2926.197,2926.197,266.0179,58.4279861,2.18938446,1.557766,40,64.64992
05/20/2022 21:57:03,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,20.3125,10.9375,15.625,42,40,2926.197,2926.197,266.0179,57.9857521,2.17281342,1.574337,40,64.64992
05/20/2022 21:57:04,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.88800013,3.47200012,40,46,36,2265.10059,25,21.875,23.4375,40,39,2926.197,2926.197,266.0179,57.97812,2.17252731,1.57462311,40,64.64992
05/20/2022 21:57:05,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,9.375,1.5625,5.46875,40,38,2926.197,2926.197,266.0179,57.97751,2.17250443,1.574646,40,64.64992
05/20/2022 21:57:06,1.264,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,21.875,20.3125,21.09375,41,38,2926.197,2926.197,266.0179,57.9919624,2.173046,1.57410431,40,64.64992
05/20/2022 21:57:07,1.264,0.952,3.344,3.328,1.664,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,26.5625,18.75,22.65625,45,43,2926.197,2926.197,266.0179,58.0192451,2.17406845,1.573082,40,64.64992
05/20/2022 21:57:08,1.256,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,28.125,32.8125,30.46875,41,39,2926.197,2926.197,266.0179,58.0322762,2.17455673,1.57259369,40,64.64992
05/20/2022 21:57:09,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,9.375,7.8125,8.59375,40,37,2926.197,2926.197,266.0179,58.02118,2.174141,1.57300949,40,64.64992
05/20/2022 21:57:10,1.24,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,12.5,18.75,15.625,40,38,2926.197,2926.197,266.0179,58.01731,2.173996,1.57315445,40,64.64992
05/20/2022 21:57:11,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,10.9375,3.125,7.03125,40,38,2926.197,2926.197,266.0179,58.01202,2.17379761,1.57335281,40,64.64992
05/20/2022 21:57:12,1.24,0.944000065,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,14.0625,17.1875,15.625,40,37,2926.197,2926.197,266.0179,58.0067253,2.17359924,1.57355118,40,64.64992
05/20/2022 21:57:13,1.256,0.944000065,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,6.25,6.25,6.25,39,37,2926.197,2926.197,266.0179,57.9988861,2.17330551,1.57384491,40,64.64992
05/20/2022 21:57:14,1.24,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,18.75,12.5,15.625,40,37,2926.197,2926.197,266.0179,57.9936943,2.173111,1.57403946,40,64.64992
05/20/2022 21:57:15,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,7.8125,4.6875,6.25,42,38,2926.197,2926.197,266.0179,57.6113243,2.158783,1.58836746,40,64.64992
05/20/2022 21:57:16,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,17.1875,17.1875,17.1875,40,38,2926.197,2926.197,266.0179,57.5890274,2.15794754,1.58920288,40,64.64992
05/20/2022 21:57:17,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,14.0625,12.5,13.28125,41,39,2926.197,2926.197,266.0179,57.0568047,2.1380043,1.60914612,40,64.64992
05/20/2022 21:57:18,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,18.75,21.875,20.3125,40,38,2926.197,2926.197,266.0179,57.0341034,2.13715363,1.6099968,40,64.64992
05/20/2022 21:57:19,1.23200011,0.944000065,3.328,3.328,1.664,1.74400008,1.89600015,3.47200012,40,46.5,36,2265.10059,57.8125,51.5625,54.6875,46,44,2926.197,2926.197,266.0179,57.06108,2.13816452,1.6089859,40,64.64992
05/20/2022 21:57:20,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,20.3125,23.4375,21.875,41,38,2926.197,2926.197,266.0179,57.0562973,2.13798523,1.60916519,40,64.64992
05/20/2022 21:57:21,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,14.0625,14.0625,14.0625,40,37,2926.197,2926.197,266.0179,57.0513077,2.13779831,1.60935211,40,64.64992
05/20/2022 21:57:22,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,10.9375,10.9375,10.9375,40,38,2926.197,2926.197,266.0179,57.0503922,2.137764,1.60938644,40,64.64992
05/20/2022 21:57:23,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,10.9375,10.9375,10.9375,40,38,2926.197,2926.197,266.0179,57.0459137,2.13759613,1.60955429,40,64.64992
05/20/2022 21:57:24,1.23200011,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,12.5,7.8125,10.15625,40,38,2926.197,2926.197,266.0179,57.04204,2.13745117,1.60969925,40,64.64992
05/20/2022 21:57:25,1.23200011,0.960000038,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,42.1875,32.8125,37.5,45,43,2926.197,2926.197,266.0179,56.9370842,2.13351822,1.6136322,40,64.64992
05/20/2022 21:57:26,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,6.25,6.25,6.25,40,38,2926.197,2926.197,266.0179,56.92039,2.13289261,1.61425781,40,64.64992
05/20/2022 21:57:27,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,15.625,15.625,15.625,42,38,2926.197,2926.197,266.0179,56.91204,2.1325798,1.61457062,40,64.64992
05/20/2022 21:57:28,1.248,0.952,3.328,3.328,1.672,1.74400008,1.904,3.47200012,40,46,36,2265.10059,10.9375,7.8125,9.375,40,38,2926.197,2926.197,266.0179,56.91255,2.13259888,1.61455154,40,64.6494446
05/20/2022 21:57:29,1.24,0.952,3.328,3.328,1.664,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,35.9375,29.6875,32.8125,40,38,2926.197,2926.197,266.0179,56.90858,2.13245,1.61470032,40,64.6494446
05/20/2022 21:57:30,1.23200011,0.944000065,3.344,3.328,1.664,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,39.0625,40.625,39.84375,42,39,2926.197,2926.197,266.0179,56.90746,2.13240814,1.61474228,40,64.6494446
05/20/2022 21:57:31,1.24,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,21.875,12.5,17.1875,41,39,2926.197,2926.197,266.0179,56.9067459,2.13238144,1.614769,40,64.6494446
05/20/2022 21:57:32,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,15.625,17.1875,16.40625,40,38,2926.197,2926.197,266.0179,56.90573,2.13234329,1.61480713,40,64.6494446
05/20/2022 21:57:33,1.24,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,21.875,12.5,17.1875,40,38,2926.197,2926.197,266.0179,56.90644,2.13237,1.61478043,40,64.6494446
05/20/2022 21:57:34,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,23.4375,18.75,21.09375,40,38,2926.197,2926.197,266.0179,56.905426,2.13233185,1.61481857,40,64.6494446
05/20/2022 21:57:35,1.23200011,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,42.1875,46.875,44.53125,45,44,2926.197,2926.197,266.0179,56.9071541,2.1323967,1.61475372,40,64.6494446
05/20/2022 21:57:36,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,18.75,17.1875,17.96875,42,39,2926.197,2926.197,266.0179,56.90634,2.13236618,1.61478424,40,64.6494446
05/20/2022 21:57:37,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,21.875,9.375,15.625,40,38,2926.197,2926.197,266.0179,56.9055252,2.13233566,1.61481476,40,64.6494446
05/20/2022 21:57:38,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,34.375,28.125,31.25,41,39,2926.197,2926.197,266.0179,56.905117,2.1323204,1.61483,40,64.6494446
05/20/2022 21:57:39,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,21.875,15.625,18.75,43,41,2926.197,2926.197,266.0179,56.9047127,2.13230515,1.61484528,40,64.6494446
05/20/2022 21:57:40,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,9.375,9.375,9.375,41,38,2926.197,2926.197,266.0179,56.90359,2.13226318,1.61488724,40,64.6494446
05/20/2022 21:57:41,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,17.1875,20.3125,18.75,40,38,2926.197,2926.197,266.0179,56.90339,2.13225555,1.61489487,40,64.6494446
05/20/2022 21:57:42,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,9.375,4.6875,7.03125,40,37,2926.197,2926.197,266.0179,56.89962,2.13211441,1.615036,40,64.6494446
05/20/2022 21:57:43,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,17.1875,15.625,16.40625,40,38,2926.197,2926.197,266.0179,56.89891,2.13208771,1.61506271,40,64.6494446
05/20/2022 21:57:44,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,40,46,36,2265.10059,6.25,1.5625,3.90625,39,37,2926.197,2926.197,266.0179,56.89891,2.13208771,1.61506271,40,64.6494446
05/20/2022 21:57:45,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,15.625,17.1875,16.40625,40,37,2926.197,2926.197,266.0179,56.8988075,2.132084,1.61506653,40,64.6494446
05/20/2022 21:57:46,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2265.10059,9.375,3.125,6.25,40,37,2926.197,2926.197,266.0179,56.8941231,2.13190842,1.615242,40,64.6494446
